player_id,name,card_year,denominator,draft_year,draft_round,is_international,bucket,debut_year,debut_date,days_since_debut,games_pitched,games_batted,innings_pitched,ip_per_game,role,primary_position,current_org,n_listings,n_auctions,n_fixed,price_min,price_p25,price_median,price_mean,price_p75,price_max,lowest_buynow_price,lowest_buynow_url,top_listing_url,top_listing_title,has_market,snapshot_date
draft_2019_adam_macko_r7p216,Adam Macko,2020,0,2019,7,0,R4-R10,2026,2026-05-18,42,14,,14.33,1.02,RP,LHP,Seattle Mariners,12,0,12,7.99,9.7475,14.95,17.4625,18.932499999999997,49.99,7.99,https://www.ebay.com/itm/198442555570?_skw=%22Adam+Macko%22+1st+Bowman+Chrome+auto&hash=item2e341918b2:g:ZrkAAeSwyadqNyEs,https://www.ebay.com/itm/198442555570?_skw=%22Adam+Macko%22+1st+Bowman+Chrome+auto&hash=item2e341918b2:g:ZrkAAeSwyadqNyEs,2022 Bowman Chrome ADAM MACKO auto - RC - 1st - Slovakia,1,2026-06-29
draft_2022_riley_cornelio_r7p201,Riley Cornelio,2023,0,2022,7,0,R4-R10,2026,2026-04-24,66,3,,8.33,2.78,SP,RHP,Washington Nationals,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2021_robby_ahlstrom_r7p213,Robby Ahlstrom,2022,0,2021,7,0,R4-R10,2026,2026-06-03,26,11,,10.0,0.91,RP,LHP,New York Yankees,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2019_ryan_ward_r8p251,Ryan Ward,2020,0,2019,8,0,R4-R10,2026,2026-04-19,71,,20,,,BAT,OF,Los Angeles Dodgers,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2021_will_dion_r9p276,Will Dion,2022,0,2021,9,0,R4-R10,2026,2026-05-26,34,6,,11.33,1.89,SWG,LHP,Cleveland Indians,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2022_cameron_weston_r8p227,Cameron Weston,2023,0,2022,8,0,R4-R10,2026,2026-05-28,32,1,,1.0,1.0,RP,RHP,Baltimore Orioles,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2019_alec_gamboa_r9p281,Alec Gamboa,2020,0,2019,9,0,R4-R10,2026,2026-05-05,55,2,,1.67,0.83,RP,LHP,Los Angeles Dodgers,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2021_franco_aleman_r10p306,Franco Aleman,2022,0,2021,10,0,R4-R10,2026,2026-05-10,50,2,,2.67,1.33,RP,RHP,Cleveland Indians,2,0,2,37.99,40.8675,43.745000000000005,43.745000000000005,46.6225,49.5,37.99,https://www.ebay.com/itm/225004846152?_skw=%22Franco+Aleman%22+1st+Bowman+auto&hash=item3463557c48:g:9WYAAOSw3OJikDRh,https://www.ebay.com/itm/225004846152?_skw=%22Franco+Aleman%22+1st+Bowman+auto&hash=item3463557c48:g:9WYAAOSw3OJikDRh,2022 Bowman Baseball Franco Aleman Base Auto 1st PPA-FA Cleveland Guardians,1,2026-06-29
draft_2016_julian_garcia_r10p287,Julian Garcia,2017,0,2016,10,0,R4-R10,2026,2026-06-23,6,2,,3.0,1.5,SWG,P,Philadelphia Phillies,1,0,1,4.99,4.99,4.99,4.99,4.99,4.99,4.99,https://www.ebay.com/itm/146818250552?_skw=Julian+Garcia+Bowman+auto&hash=item222f0cb738:g:K70AAOSw9BReuYzo,https://www.ebay.com/itm/146818250552?_skw=Julian+Garcia+Bowman+auto&hash=item222f0cb738:g:K70AAOSw9BReuYzo,2015 BOWMAN CHROME PROSPECTS AUTO UPICK GARCIA URENA TOMAS LEON MEZA MORRIS,1,2026-06-29
draft_2022_david_sandlin_r11p325,David Sandlin,2023,0,2022,11,0,R11+,2026,2026-05-27,33,4,,19.33,4.83,SP,RHP,Kansas City Royals,10,0,10,10.0,19.99,23.99,23.163999999999998,27.81,30.0,10.0,https://www.ebay.com/itm/127898102944?_skw=%22David+Sandlin%22+1st+Bowman+Chrome+auto&hash=item1dc7522ca0:g:~XMAAeSwizRqHfyg,https://www.ebay.com/itm/127898102944?_skw=%22David+Sandlin%22+1st+Bowman+Chrome+auto&hash=item1dc7522ca0:g:~XMAAeSwizRqHfyg,2025 Bowman Chrome 1st David Sandlin Auto #CPA-DSA,1,2026-06-29
draft_2018_tanner_andrews_r10p297,Tanner Andrews,2019,0,2018,10,0,R4-R10,2026,2026-05-25,35,2,,3.0,1.5,SWG,RHP,Miami Marlins,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2019_jase_bowen_r11p334,Jase Bowen,2020,0,2019,11,0,R11+,2026,2026-06-02,27,,18,,,BAT,OF,Pittsburgh Pirates,13,1,13,3.0,24.99,29.99,29.526153846153846,39.99,59.9,3.0,https://www.ebay.com/itm/147376352019?_skw=%22Jase+Bowen%22+1st+Bowman+Chrome+auto&hash=item225050ab13:g:Y7oAAeSwj-dqMFtX,https://www.ebay.com/itm/147376352019?_skw=%22Jase+Bowen%22+1st+Bowman+Chrome+auto&hash=item225050ab13:g:Y7oAAeSwj-dqMFtX,2023 Bowman Chrome Jase Bowen 1st RC Rookie Card Signed IP Auto Baseball Pirates,1,2026-06-29
draft_2022_brian_fitzpatrick_r10p312,Brian Fitzpatrick,2023,0,2022,10,0,R4-R10,2026,2026-04-29,61,5,,6.67,1.33,RP,LHP,Milwaukee Brewers,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2023_rikuu_nishida_r11p329,Rikuu Nishida,2024,0,2023,11,0,R11+,2026,2026-05-25,35,,12,,,BAT,2B,Chicago White Sox,28,1,28,45.0,59.7425,70.22,84.18928571428572,103.74,224.66,45.0,https://www.ebay.com/itm/358718985083?_skw=%22Rikuu+Nishida%22+1st+Bowman+Chrome+auto&hash=item538551537b:g:EC4AAeSwvnVqPIpr,https://www.ebay.com/itm/358718985083?_skw=%22Rikuu+Nishida%22+1st+Bowman+Chrome+auto&hash=item538551537b:g:EC4AAeSwvnVqPIpr,2024 Bowman 1st Chrome Rikuu Nishida Base Auto White Sox,1,2026-06-29
draft_2023_jim_jarvis_r11p320,Jim Jarvis,2024,0,2023,11,0,R11+,2026,2026-05-06,54,,2,,,BAT,SS,Detroit Tigers,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2021_kyler_fedko_r12p369,Kyler Fedko,2022,0,2021,12,0,R11+,2026,2026-06-15,14,,10,,,BAT,OF,Minnesota Twins,9,0,9,19.99,29.99,40.0,47.242222222222225,68.0,68.0,19.99,https://www.ebay.com/itm/377300185828?_skw=%22Kyler+Fedko%22+1st+Bowman+Chrome+auto&hash=item57d8d7f2e4:g:4pIAAeSw9XdqQBCt,https://www.ebay.com/itm/377300185828?_skw=%22Kyler+Fedko%22+1st+Bowman+Chrome+auto&hash=item57d8d7f2e4:g:4pIAAeSw9XdqQBCt,2023 Bowman Kyler Fedko Chrome 1st Auto,1,2026-06-29
draft_2021_tj_rumfield_r12p355,T.J. Rumfield,2022,0,2021,12,0,R11+,2026,2026-03-27,94,,81,,,BAT,3B,Philadelphia Phillies,30,0,30,20.0,31.0,35.0,40.35966666666667,43.7425,75.0,20.0,https://www.ebay.com/itm/227401761170?_skw=%22TJ+Rumfield%22+1st+Bowman+Chrome+auto&hash=item34f2338192:g:dJgAAeSwjwJqO0ML,https://www.ebay.com/itm/227401761170?_skw=%22TJ+Rumfield%22+1st+Bowman+Chrome+auto&hash=item34f2338192:g:dJgAAeSwjwJqO0ML,2026 Bowman Chrome 1st TJ Rumfield AUTO On-card CPA-TR Rockies Yankees,1,2026-06-29
draft_2023_charles_mcadoo_r13p377,Charles McAdoo,2024,0,2023,13,0,R11+,2026,2026-05-29,31,,8,,,BAT,2B,Pittsburgh Pirates,8,0,8,9.5,15.7475,21.869999999999997,22.40375,26.25,40.0,9.5,https://www.ebay.com/itm/137461409937?_skw=%22Charles+McAdoo%22+1st+Bowman+Chrome+auto&hash=item200156a891:g:uNMAAeSwlhpqQShI,https://www.ebay.com/itm/137461409937?_skw=%22Charles+McAdoo%22+1st+Bowman+Chrome+auto&hash=item200156a891:g:uNMAAeSwlhpqQShI,"2025 Bowman - Chrome Prospect 1st Auto Charles McAdoo #CPA-CMA (AU, RC)",1,2026-06-29
draft_2021_eduardo_rivera_r11p338,Eduardo Rivera,2022,0,2021,11,0,R11+,2026,2026-04-22,68,1,,3.33,3.33,SP,LHP,Oakland Athletics,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2023_josh_ekness_r12p353,Josh Ekness,2024,0,2023,12,0,R11+,2026,2026-05-03,57,6,,5.33,0.89,RP,P,Miami Marlins,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2019_gavin_collyer_r12p355,Gavin Collyer,2020,0,2019,12,0,R11+,2026,2026-04-15,75,18,,17.0,0.94,RP,RHP,Texas Rangers,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2022_cameron_foster_r14p419,Cameron Foster,2023,0,2022,14,0,R11+,2026,2026-04-16,74,6,,9.0,1.5,SWG,RHP,New York Mets,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2021_tyler_samaniego_r15p433,Tyler Samaniego,2022,0,2021,15,0,R11+,2026,2026-04-08,82,20,,20.33,1.02,RP,LHP,Pittsburgh Pirates,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2022_sammy_natera_jr_r17p508,Sammy Natera Jr.,2023,0,2022,17,0,R11+,2026,2026-06-06,23,8,,9.33,1.17,RP,LHP,Los Angeles Angels,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2024_tyler_davis_r15p437,Tyler Davis,2025,0,2024,15,0,R11+,2026,2026-04-25,65,22,,23.33,1.06,RP,LHP,Kansas City Royals,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2021_jack_anderson_r16p465,Jack Anderson,2022,0,2021,16,0,R11+,2026,2026-04-14,76,3,,8.0,2.67,SP,RHP,Detroit Tigers,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2023_drew_cavanaugh_r17p510,Drew Cavanaugh,2024,0,2023,17,0,R11+,2026,2026-06-26,3,,2,,,BAT,C,San Francisco Giants,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2021_ben_malgeri_r18p525,Ben Malgeri,2022,0,2021,18,0,R11+,2026,2026-06-23,6,,4,,,BAT,OF,Detroit Tigers,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2021_mike_paredes_r18p549,Mike Paredes,2022,0,2021,18,0,R11+,2026,2026-05-31,29,6,,25.33,4.22,SP,RHP,Minnesota Twins,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2022_duncan_davitt_r18p554,Duncan Davitt,2023,0,2022,18,0,R11+,2026,2026-04-10,80,1,,1.0,1.0,RP,RHP,Tampa Bay Rays,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2021_tyler_uberstine_r19p556,Tyler Uberstine,2022,0,2021,19,0,R11+,2026,2026-04-05,85,1,,2.67,2.67,SP,RHP,Boston Red Sox,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2019_chase_solesky_r21p620,Chase Solesky,2020,0,2019,21,0,R11+,2026,2026-05-18,42,1,,3.0,3.0,SP,RHP,Chicago White Sox,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2019_coleman_crow_r28p841,Coleman Crow,2020,0,2019,28,0,R11+,2026,2026-04-17,73,5,,18.67,3.73,SP,RHP,Los Angeles Angels,0,0,0,,,,,,,,,,,0,2026-06-29
draft_2019_spencer_jones_r31p931,Spencer Jones,2020,0,2019,31,0,R11+,2026,2026-05-08,52,,27,,,BAT,OF,Los Angeles Angels,7,0,7,79.99,186.99,230.0,281.2785714285714,392.495,499.99,79.99,https://www.ebay.com/itm/117238202787?_skw=%22Spencer+Jones%22+1st+Bowman+Chrome+auto&hash=item1b4bf101a3:g:s3wAAeSwK4JqJw3I,https://www.ebay.com/itm/117238202787?_skw=%22Spencer+Jones%22+1st+Bowman+Chrome+auto&hash=item1b4bf101a3:g:s3wAAeSwK4JqJw3I,2024 Prizm Spencer Jones Auto + 2023 Bowman Chrome 1st RC Lot Lunar Glow Refract,1,2026-06-29
draft_2019_anthony_nunez_r29p863,Anthony Nunez,2020,0,2019,29,0,R11+,2026,2026-03-28,93,32,,34.33,1.07,RP,SS,San Diego Padres,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_678218,Brandon Valenzuela,2018,0,,,1,IFA,2026,2026-04-05,85,,52,,,BAT,C,,7,0,7,19.9,32.995,35.0,36.347142857142856,41.775,49.99,19.9,https://www.ebay.com/itm/227402947499?_skw=%22Brandon+Valenzuela%22+1st+Bowman+Chrome+auto&hash=item34f2459bab:g:Ua4AAeSwCeVqPI5P,https://www.ebay.com/itm/227402947499?_skw=%22Brandon+Valenzuela%22+1st+Bowman+Chrome+auto&hash=item34f2459bab:g:Ua4AAeSwCeVqPI5P,2022 1st Bowman Chrome Prospect Auto BRANDON VALENZUELA #CPA-BV Autograph A,1,2026-06-29
draft_2016_ryan_watson_r39p1181,Ryan Watson,2017,0,2016,39,0,R11+,2026,2026-03-28,93,27,,44.67,1.65,SWG,P,Los Angeles Dodgers,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_683679,Jesus Rodriguez,2019,0,,,1,IFA,2026,2026-05-04,56,,14,,,BAT,C,,20,0,20,7.99,22.2475,34.97,36.5875,36.0,152.96,7.99,https://www.ebay.com/itm/137447364191?_skw=%22Jesus+Rodriguez%22+1st+Bowman+Chrome+auto&hash=item200080565f:g:bQsAAeSwXbZqD6Ag,https://www.ebay.com/itm/137447364191?_skw=%22Jesus+Rodriguez%22+1st+Bowman+Chrome+auto&hash=item200080565f:g:bQsAAeSwXbZqD6Ag,Jesus Rodriguez 2024 Bowman Chrome Signed Auto 1st Prospect Rookie QTY,1,2026-06-29
ifa_682818,Yohendrick Piñango,2019,0,,,1,IFA,2026,2026-04-26,64,,45,,,BAT,LF,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_823550,Sung-Mun Song,2026,0,,,1,IFA,2026,2026-04-26,64,,32,,,BAT,2B,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_660710,Rodolfo Durán,2015,0,,,1,IFA,2026,2026-05-07,53,1,29,1.0,1.0,RP,C,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_691788,Joe Mack,2021,0,,,1,IFA,2026,2026-05-04,56,,41,,,BAT,C,,5,0,5,10.5,14.99,19.99,20.692,19.99,37.99,10.5,https://www.ebay.com/itm/267662131039?_skw=%22Joe+Mack%22+1st+Bowman+Chrome+auto&hash=item3e51e7ff5f:g:T5AAAeSwANdp--Bx,https://www.ebay.com/itm/267662131039?_skw=%22Joe+Mack%22+1st+Bowman+Chrome+auto&hash=item3e51e7ff5f:g:T5AAAeSwANdp--Bx,Joe Mack Signed 2021 Bowman Chrome 1st IP Autograph Auto Marlins,1,2026-06-29
ifa_701678,Hao-Yu  Lee,2021,0,,,1,IFA,2026,2026-04-17,73,,46,,,BAT,3B,,10,0,10,29.99,76.74249999999999,97.505,93.197,123.74,150.0,29.99,https://www.ebay.com/itm/236815617122?_skw=%22Hao-Yu++Lee%22+1st+Bowman+Chrome+auto&hash=item37234f8c62:g:ERIAAeSwHNFqBUJu,https://www.ebay.com/itm/236815617122?_skw=%22Hao-Yu++Lee%22+1st+Bowman+Chrome+auto&hash=item37234f8c62:g:ERIAAeSwHNFqBUJu,Hao Yu Lee SIGNED 2023 1st Bowman Chrome Card #BCP52 RC Auto Detroit Tigers,1,2026-06-29
ifa_691277,Deyvison De Los Santos,2021,0,,,1,IFA,2026,2026-03-29,92,,3,,,BAT,1B,,15,0,15,14.99,24.369999999999997,29.99,41.58266666666667,49.995000000000005,120.0,14.99,https://www.ebay.com/itm/188567834007?_skw=%22Deyvison+De+Los+Santos%22+1st+Bowman+Chrome+auto&hash=item2be784cd97:g:FQUAAeSw4vpqAmZQ,https://www.ebay.com/itm/188567834007?_skw=%22Deyvison+De+Los+Santos%22+1st+Bowman+Chrome+auto&hash=item2be784cd97:g:FQUAAeSw4vpqAmZQ,Deyvison De Los Santos Auto 2023 Bowman Chrome 1st CPA-DD,1,2026-06-29
ifa_691620,Jeferson Quero,2021,0,,,1,IFA,2026,2026-03-29,92,,1,,,BAT,C,,17,0,17,19.5,29.97,30.0,40.78235294117647,49.99,74.99,19.5,https://www.ebay.com/itm/327181820689?_skw=%22Jeferson+Quero%22+1st+Bowman+Chrome+auto&hash=item4c2d8e6311:g:7QMAAeSw3w1qF355,https://www.ebay.com/itm/327181820689?_skw=%22Jeferson+Quero%22+1st+Bowman+Chrome+auto&hash=item4c2d8e6311:g:7QMAAeSw3w1qF355,2021 Bowman Chrome Jeferson Quero 1st Bowman Prospect On-Card Auto #CPA-JQ,1,2026-06-29
ifa_683079,Omar Martinez,2018,0,,,1,IFA,2026,2026-05-08,52,,5,,,BAT,C,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_672639,Felix Reyes,2021,0,,,1,IFA,2026,2026-04-18,72,,12,,,BAT,CF,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_684049,Brandan Bidois,2021,0,,,1,IFA,2026,2026-05-13,47,14,,15.0,1.07,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_696062,Wilber Dotel,2021,0,,,1,IFA,2026,2026-04-19,71,9,,18.33,2.04,SWG,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_689546,Nick Davila,2021,0,,,1,IFA,2026,2026-05-03,57,13,,13.67,1.05,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_682445,Domingo Gonzalez,2018,0,,,1,IFA,2026,2026-05-12,48,5,,7.67,1.53,SWG,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_690155,Matt Pushard,2022,0,,,1,IFA,2026,2026-03-29,92,6,,7.0,1.17,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_682608,Peyton Gray,2018,0,,,1,IFA,2026,2026-04-23,67,21,,28.67,1.37,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_696070,Kendry Rojas,2021,0,,,1,IFA,2026,2026-04-22,68,6,,16.33,2.72,SP,P,,6,0,6,9.98,10.75,14.085,16.078333333333333,19.04,27.99,9.98,https://www.ebay.com/itm/800151760135?_skw=%22Kendry+Rojas%22+1st+Bowman+Chrome+auto&hash=itemba4cc2ed07:g:ZD8AAeSwFyJqGlEJ,https://www.ebay.com/itm/800151760135?_skw=%22Kendry+Rojas%22+1st+Bowman+Chrome+auto&hash=itemba4cc2ed07:g:ZD8AAeSwFyJqGlEJ,KENDRY ROJAS 2024 Bowman Chrome Auto 1st,1,2026-06-29
ifa_804619,John Klein,2022,0,,,1,IFA,2026,2026-05-02,58,3,,4.33,1.44,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_694346,Trey Gibson,2023,0,,,1,IFA,2026,2026-05-03,57,7,,30.33,4.33,SP,P,,24,1,24,13.25,19.365,22.625,28.3175,33.8675,100.0,13.25,https://www.ebay.com/itm/188572705347?_skw=%22Trey+Gibson%22+1st+Bowman+Chrome+auto&hash=item2be7cf2243:g:GKEAAeSwf-hqQXOy,https://www.ebay.com/itm/188572705347?_skw=%22Trey+Gibson%22+1st+Bowman+Chrome+auto&hash=item2be7cf2243:g:GKEAAeSwf-hqQXOy,2026 Bowman Trey Gibson Chrome Auto 1st Bowman #CPA-TGI Orioles Prospect,1,2026-06-29
ifa_699151,Jedixson Paez,2021,0,,,1,IFA,2026,2026-03-26,95,3,,3.0,1.0,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_700712,Walbert Ureña,2022,0,,,1,IFA,2026,2026-03-26,95,15,,71.67,4.78,SP,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_683742,Jose Franco,2019,0,,,1,IFA,2026,2026-03-30,91,9,,16.67,1.85,SWG,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_837227,Tatsuya Imai,2026,0,,,1,IFA,2026,2026-03-29,92,11,,47.0,4.27,SP,P,,1,0,1,120.0,120.0,120.0,120.0,120.0,120.0,120.0,https://www.ebay.com/itm/306985303444?_skw=%22Tatsuya+Imai%22+Bowman+auto+refractor&hash=item4779bffd94:g:qKAAAeSw66ZqI2YC,https://www.ebay.com/itm/306985303444?_skw=%22Tatsuya+Imai%22+Bowman+auto+refractor&hash=item4779bffd94:g:qKAAAeSw66ZqI2YC,2026 Bowman Topps Chrome Rookie Auto Refractor Redemption #CRA-TI Tatsuya Imai,1,2026-06-29
ifa_699013,Esmerlyn Valdez,2021,0,,,1,IFA,2026,2026-05-22,38,,15,,,BAT,OF,,12,0,12,58.75,64.99,75.74,81.97333333333333,92.4975,125.0,58.75,https://www.ebay.com/itm/137392497217?_skw=%22Esmerlyn+Valdez%22+1st+Bowman+Chrome+auto&hash=item1ffd3b2241:g:IZYAAeSwI3ZqFop5,https://www.ebay.com/itm/137392497217?_skw=%22Esmerlyn+Valdez%22+1st+Bowman+Chrome+auto&hash=item1ffd3b2241:g:IZYAAeSwI3ZqFop5,2024 Bowman Chrome ESMERLYN VALDEZ 1st Bowman Auto Pirates Prospect Call Up 🔥,1,2026-06-29
ifa_694224,Gabriel Gonzalez,2021,0,,,1,IFA,2026,2026-05-22,38,,1,,,BAT,RF,,23,1,23,12.99,19.99,24.99,35.598695652173916,49.97,114.95,12.99,https://www.ebay.com/itm/198108245106?_skw=%22Gabriel+Gonzalez%22+1st+Bowman+Chrome+auto&hash=item2e202bec72:g:NEEAAeSwl4lpkTxD,https://www.ebay.com/itm/198108245106?_skw=%22Gabriel+Gonzalez%22+1st+Bowman+Chrome+auto&hash=item2e202bec72:g:NEEAAeSwl4lpkTxD,2023 Bowman's Best GABRIEL GONZALEZ chrome refractor auto RC 1st year Twins,1,2026-06-29
ifa_699393,Pedro Ramírez,2021,0,,,1,IFA,2026,2026-05-23,37,,21,,,BAT,2B,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_682674,Victor Bericoto,2019,0,,,1,IFA,2026,2026-05-22,38,,17,,,BAT,CF,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_672442,Yovanny Cruz,2017,0,,,1,IFA,2026,2026-05-20,40,2,,2.33,1.17,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_700327,Welinton Herrera,2021,0,,,1,IFA,2026,2026-05-25,35,3,,2.33,0.78,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_594027,Tayron Guerrero,2010,0,,,1,IFA,2026,2016-05-17,3695,15,,13.67,0.91,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_695001,Alimber Santa,2021,0,,,1,IFA,2026,2026-05-25,35,8,,12.67,1.58,SWG,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_678577,Junior Perez,2018,0,,,1,IFA,2026,2026-06-18,11,,8,,,BAT,CF,,15,0,15,9.65,11.995000000000001,17.99,26.037333333333333,27.49,120.0,9.65,https://www.ebay.com/itm/225303834861?_skw=%22Junior+Perez%22+1st+Bowman+Chrome+auto&hash=item347527b0ed:g:unQAAOSwPvNjnU4e,https://www.ebay.com/itm/225303834861?_skw=%22Junior+Perez%22+1st+Bowman+Chrome+auto&hash=item347527b0ed:g:unQAAOSwPvNjnU4e,Junior Perez  2022 Bowman Chrome 1st Prospect SP Oakland A”s Auto Autograph 🔥⚾️,1,2026-06-29
ifa_678576,Wilkin Ramos,2018,0,,,1,IFA,2026,2026-06-01,28,2,,2.0,1.0,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_669298,TJ Shook,2021,0,,,1,IFA,2026,2026-06-02,27,3,,3.67,1.22,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_699008,Antwone Kelly,2021,0,,,1,IFA,2026,2026-06-12,17,1,,2.33,2.33,SWG,P,,0,0,0,,,,,,,,,,,0,2026-06-29
ifa_682769,Eiberson Castellano,2021,0,,,1,IFA,2026,2026-06-14,15,1,,3.0,3.0,SP,P,,0,0,0,,,,,,,,,,,0,2026-06-29
