player_id,name,card_year,denominator,draft_year,draft_round,is_international,bucket,debut_year,debut_date,days_since_debut,games_pitched,games_batted,innings_pitched,ip_per_game,role,primary_position,current_org,n_listings,n_auctions,n_fixed,price_min,price_p25,price_median,price_mean,price_p75,price_max,lowest_buynow_price,lowest_buynow_url,top_listing_url,top_listing_title,has_market,snapshot_date
ifa_683679,Jesus Rodriguez,2019,0,,,1,IFA,2026,2026-05-04,28,,14,,,BAT,C,,20,0,20,19.99,24.98,34.97,44.0785,42.4975,176.86,19.99,https://www.ebay.com/itm/298371756920?_skw=%22Jesus+Rodriguez%22+1st+Bowman+Chrome+auto&hash=item457857b378:g:-UAAAeSwzvpqHGt5,https://www.ebay.com/itm/298371756920?_skw=%22Jesus+Rodriguez%22+1st+Bowman+Chrome+auto&hash=item457857b378:g:-UAAAeSwzvpqHGt5,2024 1st Bowman Chrome Prospects Auto Jesus Rodriguez Rookie #CPA-JR Giants AU,1,2026-06-01
ifa_682818,Yohendrick Piñango,2019,0,,,1,IFA,2026,2026-04-26,36,,29,,,BAT,LF,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_823550,Sung-Mun Song,2026,0,,,1,IFA,2026,2026-04-26,36,,17,,,BAT,2B,,0,0,0,,,,,,,,,,,0,2026-06-01
draft_2016_ryan_watson_r39p1181,Ryan Watson,2017,0,2016,39,0,R11+,2026,2026-03-28,65,21,,33.67,1.6,SWG,P,Los Angeles Dodgers,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_691788,Joe Mack,2021,0,,,1,IFA,2026,2026-05-04,28,,21,,,BAT,C,,7,0,7,10.5,17.49,19.99,25.92,37.49,40.99,10.5,https://www.ebay.com/itm/267662131039?_skw=%22Joe+Mack%22+1st+Bowman+Chrome+auto&hash=item3e51e7ff5f:g:T5AAAeSwANdp--Bx,https://www.ebay.com/itm/267662131039?_skw=%22Joe+Mack%22+1st+Bowman+Chrome+auto&hash=item3e51e7ff5f:g:T5AAAeSwANdp--Bx,Joe Mack Signed 2021 Bowman Chrome 1st IP Autograph Auto Marlins,1,2026-06-01
ifa_660710,Rodolfo Durán,2015,0,,,1,IFA,2026,2026-05-07,25,,12,,,BAT,C,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_691277,Deyvison De Los Santos,2021,0,,,1,IFA,2026,2026-03-29,64,,3,,,BAT,1B,,16,0,16,7.99,27.31,29.99,41.915625,52.4975,120.0,7.99,https://www.ebay.com/itm/117188735679?_skw=%22Deyvison+De+Los+Santos%22+1st+Bowman+Chrome+auto&hash=item1b48fe32bf:g:6fwAAeSwnxZqAPe7,https://www.ebay.com/itm/117188735679?_skw=%22Deyvison+De+Los+Santos%22+1st+Bowman+Chrome+auto&hash=item1b48fe32bf:g:6fwAAeSwnxZqAPe7,Deyvison De Los Santos SIGNED 2023 Bowman Chrome 1st RC #BCP-116 IP AUTO,1,2026-06-01
ifa_701678,Hao-Yu  Lee,2021,0,,,1,IFA,2026,2026-04-17,45,,31,,,BAT,3B,,9,0,9,29.99,75.0,107.78,102.44222222222223,129.99,179.99,29.99,https://www.ebay.com/itm/236815617122?_skw=%22Hao-Yu++Lee%22+1st+Bowman+Chrome+auto&hash=item37234f8c62:g:ERIAAeSwHNFqBUJu,https://www.ebay.com/itm/236815617122?_skw=%22Hao-Yu++Lee%22+1st+Bowman+Chrome+auto&hash=item37234f8c62:g:ERIAAeSwHNFqBUJu,Hao Yu Lee SIGNED 2023 1st Bowman Chrome Card #BCP52 RC Auto Detroit Tigers,1,2026-06-01
ifa_691620,Jeferson Quero,2021,0,,,1,IFA,2026,2026-03-29,64,,1,,,BAT,C,,18,0,18,19.5,29.974999999999998,34.495000000000005,42.07333333333333,49.99,74.99,19.5,https://www.ebay.com/itm/327181820689?_skw=%22Jeferson+Quero%22+1st+Bowman+Chrome+auto&hash=item4c2d8e6311:g:7QMAAeSw3w1qF355,https://www.ebay.com/itm/327181820689?_skw=%22Jeferson+Quero%22+1st+Bowman+Chrome+auto&hash=item4c2d8e6311:g:7QMAAeSw3w1qF355,2021 Bowman Chrome Jeferson Quero 1st Bowman Prospect On-Card Auto #CPA-JQ,1,2026-06-01
ifa_672639,Felix Reyes,2021,0,,,1,IFA,2026,2026-04-18,44,,12,,,BAT,CF,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_683079,Omar Martinez,2018,0,,,1,IFA,2026,2026-05-08,24,,5,,,BAT,C,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_684049,Brandan Bidois,2021,0,,,1,IFA,2026,2026-05-13,19,8,,10.0,1.25,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_689546,Nick Davila,2021,0,,,1,IFA,2026,2026-05-03,29,7,,7.33,1.05,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_696062,Wilber Dotel,2021,0,,,1,IFA,2026,2026-04-19,43,6,,13.67,2.28,SWG,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_690155,Matt Pushard,2022,0,,,1,IFA,2026,2026-03-29,64,6,,7.0,1.17,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_682445,Domingo Gonzalez,2018,0,,,1,IFA,2026,2026-05-12,20,4,,5.67,1.42,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_682608,Peyton Gray,2018,0,,,1,IFA,2026,2026-04-23,39,11,,16.67,1.52,SWG,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_696070,Kendry Rojas,2021,0,,,1,IFA,2026,2026-04-22,40,5,,14.33,2.87,SP,P,,7,0,7,10.78,15.495000000000001,17.99,18.214285714285715,19.875,27.99,10.78,https://www.ebay.com/itm/375745906793?_skw=%22Kendry+Rojas%22+1st+Bowman+Chrome+auto&hash=item577c338869:g:z8wAAOSw9y1nHwqw,https://www.ebay.com/itm/375745906793?_skw=%22Kendry+Rojas%22+1st+Bowman+Chrome+auto&hash=item577c338869:g:z8wAAOSw9y1nHwqw,Kendry Rojas 2024 Bowman Chrome CPA-KR 1st Auto RC,1,2026-06-01
ifa_804619,John Klein,2022,0,,,1,IFA,2026,2026-05-02,30,3,,4.33,1.44,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_694346,Trey Gibson,2023,0,,,1,IFA,2026,2026-05-03,29,3,,12.33,4.11,SP,P,,26,2,26,23.0,30.0,35.0,35.793846153846154,39.9975,54.0,23.0,https://www.ebay.com/itm/318386707627?_skw=%22Trey+Gibson%22+1st+Bowman+Chrome+auto&hash=item4a21539cab:g:aT4AAeSwlMZqG3yR,https://www.ebay.com/itm/318386707627?_skw=%22Trey+Gibson%22+1st+Bowman+Chrome+auto&hash=item4a21539cab:g:aT4AAeSwlMZqG3yR,TREY GIBSON 2026 BOWMAN CHROME 1ST PROSPECT AUTO #CPA-TGI ORIOLES Q3967,1,2026-06-01
ifa_699151,Jedixson Paez,2021,0,,,1,IFA,2026,2026-03-26,67,3,,3.0,1.0,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_700712,Walbert Ureña,2022,0,,,1,IFA,2026,2026-03-26,67,10,,44.33,4.43,SP,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_683742,Jose Franco,2019,0,,,1,IFA,2026,2026-03-30,63,9,,16.67,1.85,SWG,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_699013,Esmerlyn Valdez,2021,0,,,1,IFA,2026,2026-05-22,10,,5,,,BAT,OF,,10,0,10,40.0,62.989999999999995,76.245,76.945,89.9975,125.0,40.0,https://www.ebay.com/itm/358608822744?_skw=%22Esmerlyn+Valdez%22+1st+Bowman+Chrome+auto&hash=item537ec061d8:g:~~QAAeSwOgJqF~EZ,https://www.ebay.com/itm/358608822744?_skw=%22Esmerlyn+Valdez%22+1st+Bowman+Chrome+auto&hash=item537ec061d8:g:~~QAAeSwOgJqF~EZ,2024 Bowman Esmerlyn Valdez 1st Chrome Auto #CPA-VE,1,2026-06-01
ifa_837227,Tatsuya Imai,2026,0,,,1,IFA,2026,2026-03-29,64,7,,29.33,4.19,SP,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_682674,Victor Bericoto,2019,0,,,1,IFA,2026,2026-05-22,10,,5,,,BAT,CF,,4,0,4,26.99,29.24,29.994999999999997,30.494999999999997,31.25,35.0,26.99,https://www.ebay.com/itm/147216693171?_skw=%22Victor+Bericoto%22+1st+Bowman+auto&hash=item2246cc77b3:g:M7gAAeSwDXtpvy2G,https://www.ebay.com/itm/147216693171?_skw=%22Victor+Bericoto%22+1st+Bowman+auto&hash=item2246cc77b3:g:M7gAAeSwDXtpvy2G,2021 Bowman VICTOR BERICOTO 1st AUTO RC Autograph Giants,1,2026-06-01
ifa_694224,Gabriel Gonzalez,2021,0,,,1,IFA,2026,2026-05-22,10,,1,,,BAT,RF,,20,1,20,12.99,23.7425,32.5,39.5895,49.99,114.95,12.99,https://www.ebay.com/itm/198108245106?_skw=%22Gabriel+Gonzalez%22+1st+Bowman+Chrome+auto&hash=item2e202bec72:g:NEEAAeSwl4lpkTxD,https://www.ebay.com/itm/198108245106?_skw=%22Gabriel+Gonzalez%22+1st+Bowman+Chrome+auto&hash=item2e202bec72:g:NEEAAeSwl4lpkTxD,2023 Bowman's Best GABRIEL GONZALEZ chrome refractor auto RC 1st year Twins,1,2026-06-01
ifa_699393,Pedro Ramírez,2021,0,,,1,IFA,2026,2026-05-23,9,,4,,,BAT,2B,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_672442,Yovanny Cruz,2017,0,,,1,IFA,2026,2026-05-20,12,2,,2.33,1.17,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_700327,Welinton Herrera,2021,0,,,1,IFA,2026,2026-05-25,7,3,,2.33,0.78,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_594027,Tayron Guerrero,2010,0,,,1,IFA,2026,2016-05-17,3667,6,,5.33,0.89,RP,P,,0,0,0,,,,,,,,,,,0,2026-06-01
ifa_695001,Alimber Santa,2021,0,,,1,IFA,2026,2026-05-25,7,3,,5.0,1.67,SWG,P,,0,0,0,,,,,,,,,,,0,2026-06-01
