name,key_mlbam,key_fangraphs,age,year,primary_position,eta,report,Arm,Changeup,Control,Curveball,Cutter,Fastball,Field,Hit,Power,Run,Slider,Splitter,source,birthdate,mlb_played_first,debut_age,label,text
Kevin Gowdy,666151,0,18.1,2016,RHP,0,"With his combination of projectability and pitchability, Gowdy appeared to be the top high school pitching option in California this Draft season. Some lackluster performances, along with some others breaking out, have made that more of a race, though he is still well regarded.The Santa Barbara native has the chance to have three at least above-average pitches in his arsenal. When he's firing on all cylinders, Gowdy's fastball will sit in the 90-93 mph range, and with his frame, it's easy to dream about increased velocity. His breaking ball can be an out pitch with good bite, one that should develop into a true slider in time. Gowdy has a better feel for a changeup than many high school pitchers, and he has shown advanced command for his age. He typically has a free and easy delivery that he repeats well.If Gowdy's stock falters, signability -- and his commitment to UCLA -- could come into play. But there's still a good chance a team early on will roll the dice on his upside and current feel for pitching.",0,55,50,0,0,55,0,0,0,0,55,0,mlbam,1899-12-30,0,0.0,0,"With his combination of projectability and pitchability, PERSON appeared to be the top high school pitching option in GPE this Draft season. Some lackluster performances, along with some others breaking out, have made that more of a race, though he is still well regarded.The PERSON native has the chance to have three at least above-average pitches in his arsenal. When he's firing on all cylinders, PERSON's fastball will sit in the 90-93 mph range, and with his frame, it's easy to dream about increased velocity. His breaking ball can be an out pitch with good bite, one that should develop into a true slider in time. PERSON has a better feel for a changeup than many high school pitchers, and he has shown advanced command for his age. He typically has a free and easy delivery that he repeats well.If PERSON's stock falters, signability -- and his commitment to ORGANIZATION -- could come into play. But there's still a good chance a team early on will roll the dice on his upside and current feel for pitching."
Kevin Kendall,kendall_kevin,0,17.5,2017,RHP,0,"PDP Premier Event: Feb. 4, 2017 - Lake Elsinore, Calif.Favorite MLB Team: Los Angeles DodgersFavorite MLB Player: Josh DonaldsonKendall, who is committed to the UCLA Bruins, has a 2016 Underclass Third Team honor under his belt and has garnered an All-Tournament Team slot in the 2016 PG/Evoshield National Championship with his travel team GBG Marucci. On the high school scene, the shortstop is a two-year varsity baseball letterwinner at La Mirada, as well as a 2016 All-CIF Division II First Team selection, and he was named a Whittier Daily News All-Area First Team selection in 2016. He helped lead his high school club to a league title in his junior campaign, hitting over .400 with 30 RBIs in 31 games.The small-bodied middle infielder has athletic ability. He makes plays, and once he adds more strength, Kendall's bat and arm give him a chance to better his prospect status.",0,0,0,0,0,0,0,0,0,0,0,0,mlbam,1899-12-30,0,0.0,0,"ORGANIZATION Premier Event: Feb. 4, 2017 - PERSON, Calif.Favorite MLB Team: GPE ORGANIZATION MLB Player: PERSON, who is committed to the ORGANIZATION, has a 2016 ORGANIZATION honor under his belt and has garnered an All-Tournament Team slot in the 2016 PG/Evoshield National Championship with his travel team ORGANIZATION. On the high school scene, the shortstop is a two-year varsity baseball letterwinner at FACILITY, as well as a 2016 All-CIF Division II First Team selection, and he was named a ORGANIZATION All-Area First Team selection in 2016. He helped lead his high school club to a league title in his junior campaign, hitting over .400 with 30 RBIs in 31 games.The small-bodied middle infielder has athletic ability. He makes plays, and once he adds more strength, PERSON's bat and arm give him a chance to better his prospect status."
Kevin Kramer,596012,17689,25.2,2019,2B,2019,"The Pirates took college infielders with two of their first three picks in the 2015 Draft. The first was Kevin Newman, taken in the first round out of Arizona. The second was Kramer, selected in the second round out of UCLA. A broken hand interrupted a strong '17 season and Kramer's power started showing up in '18, leading to him joining Newman in the big leagues for the first time.For the first two years of his pro career, Kramer used a contact-oriented approach to rise up to the upper levels of the system. He started tapping into his extra-base thump in 2017 before he got hurt and leveraged his swing more to clear more fences in '18. With that came more strikeouts, but that's not something the Pirates see as a huge red flag. Kramer does need to work on his game plan more, as he does tend to guess at the plate too much. While he's played all three infield positions, he'll continue to see most of his playing time at second base, though he's fine at third with an arm that's bounced back to average.While still in the Minors, he'd have to play second over the hot corner in deference to the other top pick from 2015, Ke'Bryan Hayes, who was the high schooler taken between Newman and Kramer. All three could impact the big league infield in '19 and beyond.",50,0,0,0,0,0,50,45,50,50,0,0,mlbam,1993-10-03,2018,24.26,0,"The ORGANIZATION took college infielders with two of their first three picks in the 2015 Draft. The first was PERSON, taken in the first round out of GPE. The second was GPE, selected in the second round out of ORGANIZATION. A broken hand interrupted a strong '17 season and GPE's power started showing up in '18, leading to him joining GPE in the big leagues for the first time.For the first two years of his pro career, GPE used a contact-oriented approach to rise up to the upper levels of the system. He started tapping into his extra-base thump in 2017 before he got hurt and leveraged his swing more to clear more fences in '18. With that came more strikeouts, but that's not something the ORGANIZATION see as a huge red flag. GPE does need to work on his game plan more, as he does tend to guess at the plate too much. While he's played all three infield positions, he'll continue to see most of his playing time at second base, though he's fine at third with an arm that's bounced back to average.While still in the Minors, he'd have to play second over the hot corner in deference to the other top pick from 2015, Ke'Bryan Hayes, who was the high schooler taken between GPE and GPE. All three could impact the big league infield in '19 and beyond."
Kevin Kramer,596012,17689,22.2,2016,3B,2018,"During his career at UCLA and his pro debut after the Pirates selected him in the second round of the 2015 Draft, Kramer has moved all over the dirt. He played third during the early stages of his college career, eventually moving to shortstop in 2015. The Pirates had him play second more than anything else, but regardless of where he plays, it's his bat they were buying.Kramer can flat-out hit, with an advanced approach at the plate. He knows the strike zone well, works at-bats into good hitter's counts and consistently gets the barrel to the ball. He has some extra-base ability with the chance to have 12-15 home run power from the left side of the plate. Kramer missed the 2014 season at UCLA with a shoulder injury that required surgery and there was some question whether his arm would play from short long term. The Pirates will continue to give time there, mostly to develop some flexibility, with the thought that he likely ends up at second base full-time in the future.Kramer hit his way to full-season ball at the end of his summer debut, a sign that his offensive profile might allow him to move quickly. If it all clicks, he could develop into a Neil Walker-ish offensive-minded second baseman.",45,0,0,0,0,0,50,55,40,50,0,0,mlbam,1993-10-03,2018,24.26,0,"During his career at ORGANIZATION and his pro debut after the ORGANIZATION selected him in the second round of the 2015 Draft, PERSON has moved all over the dirt. He played third during the early stages of his college career, eventually moving to shortstop in 2015. The ORGANIZATION had him play second more than anything else, but regardless of where he plays, it's his bat they were buying.PERSON can flat-out hit, with an advanced approach at the plate. He knows the strike zone well, works at-bats into good hitter's counts and consistently gets the barrel to the ball. He has some extra-base ability with the chance to have 12-15 home run power from the left side of the plate. PERSON missed the 2014 season at ORGANIZATION with a shoulder injury that required surgery and there was some question whether his arm would play from short long term. The ORGANIZATION will continue to give time there, mostly to develop some flexibility, with the thought that he likely ends up at second base full-time in the future.PERSON hit his way to full-season ball at the end of his summer debut, a sign that his offensive profile might allow him to move quickly. If it all clicks, he could develop into a Neil Walker-ish offensive-minded second baseman."
Kevin Kramer,596012,17689,24.2,2018,2B,2018,"Kramer was a shortstop during his career at UCLA, but most foresaw a move to second base largely because of labrum surgery in 2014. The Pirates liked his offensive potential, regardless of his defensive future, enough to take him in the second round of the 2015 Draft. He was having a bit of a breakout in Double-A in 2017 when a broken hand in June kept him out until the end of the of the Eastern League playoffs. Making up for lost time in the Arizona Fall League, he got the chance to move back to shortstop.Kramer has a very solid approach from the left side of the plate, controlling the strike zone well and barreling up the baseball consistently, all of which points to a future of hitting for average and posting solid on-base numbers. Before the hand injury, he started tapping into his raw power a little more consistently and looked like the kind of hitter the Pirates thought he was when they drafted him, one who could bang out 12-15 homers annually. An average runner, Kramer's range is somewhat limited, but he is sure-handed and he didn't commit an error at short in Arizona.For Kramer to be an everyday player, it will likely be at second base. But his ability to play multiple positions could get him to the big leagues faster, with a floor of being a very valuable left-handed hitting utilityman.",45,0,0,0,0,0,50,55,40,50,0,0,mlbam,1993-10-03,2018,24.26,0,"PERSON was a shortstop during his career at ORGANIZATION, but most foresaw a move to second base largely because of labrum surgery in 2014. The ORGANIZATION liked his offensive potential, regardless of his defensive future, enough to take him in the second round of the 2015 Draft. He was having a bit of a breakout in Double-A in 2017 when a broken hand in June kept him out until the end of the of the LOCATION playoffs. Making up for lost time in the ORGANIZATION, he got the chance to move back to shortstop.PERSON has a very solid approach from the left side of the plate, controlling the strike zone well and barreling up the baseball consistently, all of which points to a future of hitting for average and posting solid on-base numbers. Before the hand injury, he started tapping into his raw power a little more consistently and looked like the kind of hitter the ORGANIZATION thought he was when they drafted him, one who could bang out 12-15 homers annually. An average runner, PERSON's range is somewhat limited, but he is sure-handed and he didn't commit an error at short in Arizona.For PERSON to be an everyday player, it will likely be at second base. But his ability to play multiple positions could get him to the big leagues faster, with a floor of being a very valuable left-handed hitting utilityman."
Kevin Kramer,596012,17689,23.2,2017,2B,2018,"Though Kramer starred as UCLA's shortstop, even after having a torn labrum repaired in 2014, there was a sense he'd have to change positions as a pro. He's found a new home at second base, leading some to see a Neil Walker-type profile in the future.The Pirates feel Kramer brings the same blue collar mentality to the game as Walker does. He also has a similar defensive skillset, with similar average range, but with sure hands that catch everything he gets to. Kramer has an advanced approach at the plate and controls the zone well, consistently barreling up the ball from the left side of the plate. The one thing that hasn't shown up much yet is power, as he's much more focused on his hitting than his pop, but he can lift the ball to the pull side on occasion with a ceiling of 12-15 homers annually.Kramer's bat started to come, with more extra-base pop, with the move to Double-A in 2017, though his breakout was interrupted by a broken hand in June. He has the chance to be a solid, if unspectacular, everyday second baseman.",45,0,0,0,0,0,50,55,40,50,0,0,mlbam,1993-10-03,2018,24.26,0,"Though PERSON starred as ORGANIZATION's shortstop, even after having a torn labrum repaired in 2014, there was a sense he'd have to change positions as a pro. He's found a new home at second base, leading some to see a ORGANIZATION PERSON-type profile in the future.The Pirates feel PERSON brings the same blue collar mentality to the game as PERSON does. He also has a similar defensive skillset, with similar average range, but with sure hands that catch everything he gets to. PERSON has an advanced approach at the plate and controls the zone well, consistently barreling up the ball from the left side of the plate. The one thing that hasn't shown up much yet is power, as he's much more focused on his hitting than his pop, but he can lift the ball to the pull side on occasion with a ceiling of 12-15 homers annually.PERSON's bat started to come, with more extra-base pop, with the move to Double-A in 2017, though his breakout was interrupted by a broken hand in June. He has the chance to be a solid, if unspectacular, everyday second baseman."
Kevin Kramer,596012,17689,25.7,2019,2B,2019,"Kramer couldn't catch up to good velo during his short big league stay, but it appeared to be an issue of timing rather than talent. He hit .297 at UCLA and is a .293 hitter as a pro. A swing change after the 2016 season altered his style of hitting pretty drastically, and Kramer has taken on a more proactive approach since making those mechanical alterations (his hands were loading lower, for one), and he's also hitting for more power. Kramer is a below-average athlete and infield defender. The ceiling for players like this looks like Neil Walker.",50,0,0,0,0,0,45,55,45,40,0,0,fg_2019 Report,1993-10-03,2018,24.26,0,"PERSON couldn't catch up to good velo during his short big league stay, but it appeared to be an issue of timing rather than talent. He hit .297 at ORGANIZATION and is a .293 hitter as a pro. A swing change after the 2016 season altered his style of hitting pretty drastically, and PERSON has taken on a more proactive approach since making those mechanical alterations (his hands were loading lower, for one), and he's also hitting for more power. PERSON is a below-average athlete and infield defender. The ceiling for players like this looks like PERSON."
Kevin Kramer,596012,17689,21.2,2015,2B,0,"With a Draft class that does have some depth in the middle infield department, Kramer does stand out with his ability to handle the bat. If he can get his surgically repaired shoulder all the way back, he could prove he can stay at shortstop, further raising his value.There's little question Kramer can hit. He has an advanced approach at the plate with quick hands and the ability to spray balls to all fields. He doesn't possess much power and is more of a doubles type of hitter than anything else. A solid average runner, Kramer does have good defensive actions overall, with good range and hands.The big question is his shoulder. If it bounces back, he could be a solid shortstop at the next level. If not, he still has the chance to be a pretty good offensive-minded second baseman.",45,0,0,0,0,0,50,55,35,50,0,0,mlbam,1993-10-03,2018,24.26,0,"With a Draft class that does have some depth in the middle infield department, PERSON does stand out with his ability to handle the bat. If he can get his surgically repaired shoulder all the way back, he could prove he can stay at shortstop, further raising his value.There's little question PERSON can hit. He has an advanced approach at the plate with quick hands and the ability to spray balls to all fields. He doesn't possess much power and is more of a doubles type of hitter than anything else. A solid average runner, PERSON does have good defensive actions overall, with good range and hands.The big question is his shoulder. If it bounces back, he could be a solid shortstop at the next level. If not, he still has the chance to be a pretty good offensive-minded second baseman."
Kevin Made,0,sa3003195,16.8,2019,SS,0,"Made is a familiar type, the pure projection shortstop with actions and contact skills that you can dream on.",0,0,0,0,0,0,0,0,0,0,0,0,fg_2019 July 2,1899-12-30,0,0.0,0,"Made is a familiar type, the pure projection shortstop with actions and contact skills that you can dream on."
Kevin Made,made_kevin,0,16.3,2019,SS,0,"Made was an intriguing infield prospect when he burst on to the international scene 18 months ago. He's even bigger, better and more interesting now. He's also one of the top shortstops in the class.The athletic Made has a loose and live body and is also known for his soft hands and proper footwork. He's shown an above-average arm and all of the skills to stay at shortstop after he signs with a team and makes his way through their Minor League system. He has a chance to be an above-average defender when you put all of his skills together.At the plate, Made uses a slight upstroke swing lots of bat speed to generate flashes of average power. He's been able to hit home runs consistently and has made a habit of getting multiple hits in games. He doesn't strike out often. Made also runs the timed 60-yard run in 6.7 seconds and there is the belief that he will increase his speed as he grows and develops as a player.The teen projects to be an everyday shortstop with some pop in the Major Leagues if he continues to grow and develop at a normal pace. Made is trained by Jaime Ramos, who a member of MLB's Trainer Partnership Program, in the Dominican Republic. The Cubs are the favorites to sign him.",55,0,0,0,0,0,55,50,50,50,0,0,mlbam,1899-12-30,0,0.0,0,"PERSON was an intriguing infield prospect when he burst on to the international scene 18 months ago. He's even bigger, better and more interesting now. He's also one of the top shortstops in the class.The athletic PERSON has a loose and live body and is also known for his soft hands and proper footwork. He's shown an above-average arm and all of the skills to stay at shortstop after he signs with a team and makes his way through their Minor League system. He has a chance to be an above-average defender when you put all of his skills together.At the plate, PERSON uses a slight upstroke swing lots of bat speed to generate flashes of average power. He's been able to hit home runs consistently and has made a habit of getting multiple hits in games. He doesn't strike out often. PERSON also runs the timed 60-yard run in 6.7 seconds and there is the belief that he will increase his speed as he grows and develops as a player.The teen projects to be an everyday shortstop with some pop in the ORGANIZATION if he continues to grow and develop at a normal pace. PERSON is trained by PERSON, who a member of ORGANIZATION's PERSON, in the ORGANIZATION. The Cubs are the favorites to sign him."
Kevin Maitan,670867,sa969045,19.3,2019,3B,2022,"Maitan was one of the most celebrated international amateur prospects in a decade and was even written up as a 14-year-old on this site when, upon asking international scouts in the fall of 2014 for the best players in the 2015 international class, we were told that Maitan, a 2016-eligible player, was better than all of them. In retrospect that looks a little silly, as the 2015 class included Vladimir Guerrero, Jr., Juan Soto, Fernando Tatis, Jr., Cristian Pache, and Andres Gimenez, but that opinion was the consensus amongst many top evaluators; those five superior prospects all received lower bonuses than Maitan for a reason. 
Maitan signed with Atlanta as the clear top prospect in his class, and the clear top prospect to emerge in many years. Then things took a turn for him as a pro. Maitan added some natural strength and bulk soon after signing (which many scouts anticipated, projecting him to a corner), then started adding some bad weight, lost his swing mechanics, and started tinkering. Things snowballed from there, ending in a disappointing debut season with Atlanta. After that season, the Braves international scandal hit, and Maitan became a free agent. He kept his original $4.25 million bonus (widely reported to have been topped by multiple clubs late in the process, though he and his family chose to honor their word to Atlanta) and hit the open market, where he received $2.2 million amid some scouts' suggestions that he wasn't even the best of the Braves' prospects to be cut loose. 
The same issues continued with Los Angeles in 2018, and Maitan had another disappointing season, with a worrisome physique and an evolving swing. The raw tools that originally got scouts interested -- raw power you can project to a 70, a 65-grade arm, infield hands, feel to hit -- still appear to be in there and Angels sources indicate Maitan spent the offseason getting in better shape, a process they anticipated would be slow from the onset, hopefully foreshadowing a breakout year. The organization is excited about what could happen in 2019, with Maitan as part of an exciting Low-A Burlington club that should include him, Jeremiah Jackson, and Livan Soto in the infield and Jordyn Adams, D'Shawn Knowles, and Trent Deveaux in the outfield. We have Maitan here on pedigree, as pro socuts outside the org who had no context for their eval barely considered him a prospect last year.",65,0,0,0,0,0,50,45,60,40,0,0,fg_2019 Report,1899-12-30,0,0.0,0,"GPE was one of the most celebrated international amateur prospects in a decade and was even written up as a 14-year-old on this site when, upon asking international scouts in the fall of 2014 for the best players in the 2015 international class, we were told that GPE, a 2016-eligible player, was better than all of them. In retrospect that looks a little silly, as the 2015 class included PERSON, Jr., PERSON, PERSON, Jr., PERSON, and PERSON, but that opinion was the consensus amongst many top evaluators; those five superior prospects all received lower bonuses than GPE for a reason. 
GPE signed with GPE as the clear top prospect in his class, and the clear top prospect to emerge in many years. Then things took a turn for him as a pro. GPE added some natural strength and bulk soon after signing (which many scouts anticipated, projecting him to a corner), then started adding some bad weight, lost his swing mechanics, and started tinkering. Things snowballed from there, ending in a disappointing debut season with GPE. After that season, the ORGANIZATION international scandal hit, and GPE became a free agent. He kept his original $4.25 million bonus (widely reported to have been topped by multiple clubs late in the process, though he and his family chose to honor their word to GPE) and hit the open market, where he received $2.2 million amid some scouts' suggestions that he wasn't even the best of the ORGANIZATION' prospects to be cut loose. 
The same issues continued with GPE in 2018, and GPE had another disappointing season, with a worrisome physique and an evolving swing. The raw tools that originally got scouts interested -- raw power you can project to a 70, a 65-grade arm, infield hands, feel to hit -- still appear to be in there and GPE sources indicate GPE spent the offseason getting in better shape, a process they anticipated would be slow from the onset, hopefully foreshadowing a breakout year. The organization is excited about what could happen in 2019, with GPE as part of an exciting Low-A GPE club that should include him, PERSON, and PERSON in the infield and PERSON, D'Shawn Knowles, and PERSON in the outfield. We have GPE here on pedigree, as pro socuts outside the org who had no context for their eval barely considered him a prospect last year."
Kevin Maitan,670867,0,18.9,2019,UTIL,2022,"As the No. 1 international prospect according to MLB Pipeline at the start of the 2016-17 prospect, one signed by the Braves for $4.25 million that July and immediately compared to the likes of Miguel Sano and Miguel Cabrera, Maitan came with huge expectations. There was more of a spotlight on him in November 2017 when he was declared a free agent as part of the penalty levied against the Braves for violating international signing rules. The Angels swooped in and gave Maitan $2.2 million to join the organization and sent him out as an 18-year-old in the Pioneer League.While the overall numbers look pedestrian, the Angels were pleased with how Maitan competed against largely older players, notching 22 extra-base hits and a solid hard-hit percentage. They believe the power is for real and have seen the teenager continue to improve his athleticism and strength training. He also improved defensively, seeing time at both shortstop and third. While his lack of speed has most believing he has no shot at playing shortstop at higher levels, he'll continue to get reps and multiple positions so he can see the ball from different spots and angles on the infield.Maitan hasn't lit the world on fire like some top international prospects have in recent years. But he's also just 19 years old and ready to attack full-season baseball, with the Angels eager to see how he handles the challenge of aggressive assignments.",65,0,0,0,0,0,45,45,50,40,0,0,mlbam,2000-02-12,0,0.0,-1,"As the ORGANIZATION. 1 international prospect according to ORGANIZATION at the start of the 2016-17 prospect, one signed by the ORGANIZATION for $4.25 million that July and immediately compared to the likes of PERSON and PERSON, PERSON came with huge expectations. There was more of a spotlight on him in ORGANIZATIONvember 2017 when he was declared a free agent as part of the penalty levied against the ORGANIZATION for violating international signing rules. The GPE swooped in and gave PERSON $2.2 million to join the organization and sent him out as an 18-year-old in the ORGANIZATION League.While the overall numbers look pedestrian, the GPE were pleased with how PERSON competed against largely older players, notching 22 extra-base hits and a solid hard-hit percentage. They believe the power is for real and have seen the teenager continue to improve his athleticism and strength training. He also improved defensively, seeing time at both shortstop and third. While his lack of speed has most believing he has no shot at playing shortstop at higher levels, he'll continue to get reps and multiple positions so he can see the ball from different spots and angles on the infield.PERSON hasn't lit the world on fire like some top international prospects have in recent years. But he's also just 19 years old and ready to attack full-season baseball, with the GPE eager to see how he handles the challenge of aggressive assignments."
Kevin Maitan,670867,0,15.9,2016,SS,2021,"Ranked No. 1 on MLBPipeline.com's Top 30 international prospects list entering the 2016 July 2 signing period, Maitan signed with the Braves for a reported $4.25 million as the Braves were extremely active in the international market, signing five players from that Top 30 list.Maitan sits at the top of that group, lauded as the best international prospect since Miguel Sano and his talents have been compared to a young Miguel Cabrera and Chipper Jones. The Venezuelan teenager is a switch-hitter who has shown power from both sides of the plate. He has also displayed hitting mechanics and an approach at the plate that are beyond his years. Athletic and agile, Maitan is a sound defensive player and has displayed good range in both directions. He has one of the best arms in the class and a high baseball IQ. Scouts also like his frame. Currently a shortstop, he profiles best as a third baseman in the future. Scouted since he was 14, Maitan tends to make the game look easy. Some see him as a once-in-a-generation type talent and no one would be surprised to see him jump up prospect lists once he gets his pro career going.",70,0,0,0,0,0,50,60,60,40,0,0,mlbam,2000-02-12,0,0.0,-1,"Ranked No. 1 on MLBPipeline.com's Top 30 international prospects list entering the 2016 July 2 signing period, GPE signed with the ORGANIZATION for a reported $4.25 million as the ORGANIZATION were extremely active in the international market, signing five players from that Top 30 list.GPE sits at the top of that group, lauded as the best international prospect since PERSON and his talents have been compared to a young PERSON and PERSON. The ORGANIZATION teenager is a switch-hitter who has shown power from both sides of the plate. He has also displayed hitting mechanics and an approach at the plate that are beyond his years. PERSON and agile, GPE is a sound defensive player and has displayed good range in both directions. He has one of the best arms in the class and a high baseball IQ. PERSON also like his frame. Currently a shortstop, he profiles best as a third baseman in the future. Scouted since he was 14, GPE tends to make the game look easy. Some see him as a once-in-a-generation type talent and no one would be surprised to see him jump up prospect lists once he gets his pro career going."
Kevin Maitan,670867,0,17.9,2018,SS,2021,"Switch-hitters who have the chance to hit for power and average from both sides while potentially staying up the middle defensively aren't exactly easy to find. That's a big reason why Maitan was ranked No. 1 on MLB Pipeline's Top 30 international prospects list entering the 2016 July 2 signing period and why the Braves shelled out $4.25 million to sign him. Maitan was declared a free agent last November, however, as part of the penalty levied against the Braves for violation of baseball's rules on signing international amateur free agents. The Angels swooped in and signed Maitan for $2.2 million in December once he was eligible to join another organization.The Venezuelan teenager had been compared to Miguel Sano and his ceiling has been put side-by-side with the likes of Miguel Cabrera and Chipper Jones, though a pedestrian pro debut in 2017 had cooled some evaluators' opinions of him. He has pop from both sides, with perhaps a touch more from the right side. While he's not a runner, he is agile and athletic in the field. He has a very strong arm and good instincts, and while most foresee a move to third in the future, he will continue to play shortstop for the Angels. There are some concerns regarding his conditioning, something he'll need to watch if he doesn't want to become a first base-only type, though he had shed some weight at instructs with the Braves last fall.Wherever he plays defensively, Maitan has the combination of hitting tools and feel for the game to potentially develop into a future superstar in the middle of a lineup. He'll be just 18 for all of the 2018 season, so patience will be key.",65,0,0,0,0,0,45,50,55,40,0,0,mlbam,2000-02-12,0,0.0,-1,"Switch-hitters who have the chance to hit for power and average from both sides while potentially staying up the middle defensively aren't exactly easy to find. That's a big reason why GPE was ranked No. 1 on ORGANIZATION's Top 30 international prospects list entering the 2016 July 2 signing period and why the ORGANIZATION shelled out $4.25 million to sign him. GPE was declared a free agent last November, however, as part of the penalty levied against the ORGANIZATION for violation of baseball's rules on signing international amateur free agents. The ORGANIZATION swooped in and signed GPE for $2.2 million in December once he was eligible to join another organization.The PERSON teenager had been compared to PERSON and his ceiling has been put side-by-side with the likes of PERSON and PERSON, though a pedestrian pro debut in 2017 had cooled some evaluators' opinions of him. He has pop from both sides, with perhaps a touch more from the right side. While he's not a runner, he is agile and athletic in the field. He has a very strong arm and good instincts, and while most foresee a move to third in the future, he will continue to play shortstop for the ORGANIZATION. There are some concerns regarding his conditioning, something he'll need to watch if he doesn't want to become a first base-only type, though he had shed some weight at instructs with the ORGANIZATION last fall.Wherever he plays defensively, GPE has the combination of hitting tools and feel for the game to potentially develop into a future superstar in the middle of a lineup. He'll be just 18 for all of the 2018 season, so patience will be key."
Kevin Maitan,670867,0,16.9,2017,SS,2021,"Switch-hitters who have the chance to hit for power and average from both sides while potentially staying up the middle defensively aren't exactly easy to find. That's a big reason why Maitan was ranked No. 1 on MLBPipeline.com's Top 30 international prospects list entering the 2016 July 2 signing period and why the Braves shelled out $4.25 million to sign him. Maitan was declared a free agent this November, however, as part of the penalty levied against the Braves for violation of baseball's rules on signing international amateur free agents. The Angels swooped in and signed Maitan for $2.2 million in December once he was eligible to join another organization. The Venezuelan teenager had been compared to Miguel Sano and his ceiling has been put side-by-side with the likes of Miguel Cabrera and Chipper Jones, though a relatively pedestrian pro debut in 2017 had cooled some evaluators' opinions of him. He has pop from both sides, with perhaps a touch more from the right side, and has shown an advanced approach at the plate, especially for his age. While he's not a runner, he is agile and athletic in the field. He has a very strong arm and good instincts, though the prevailing thought is that he'll eventually have to move to third, with the chance to be a plus defender there. There are some concerns regarding his conditioning, something he'll need to watch if he doesn't want to become a first base-only type. Wherever he plays defensively, Maitan has the combination of hitting tools and feel for the game to potentially develop into a future superstar in the middle of a lineup. He'll be just 18 for all of the 2018 season, so patience will be key.",65,0,0,0,0,0,50,60,55,40,0,0,mlbam,2000-02-12,0,0.0,-1,"Switch-hitters who have the chance to hit for power and average from both sides while potentially staying up the middle defensively aren't exactly easy to find. That's a big reason why GPE was ranked No. 1 on MLBPipeline.com's Top 30 international prospects list entering the 2016 July 2 signing period and why the ORGANIZATION shelled out $4.25 million to sign him. GPE was declared a free agent this November, however, as part of the penalty levied against the ORGANIZATION for violation of baseball's rules on signing international amateur free agents. The ORGANIZATION swooped in and signed GPE for $2.2 million in December once he was eligible to join another organization. The ORGANIZATION teenager had been compared to PERSON and his ceiling has been put side-by-side with the likes of PERSON and PERSON, though a relatively pedestrian pro debut in 2017 had cooled some evaluators' opinions of him. He has pop from both sides, with perhaps a touch more from the right side, and has shown an advanced approach at the plate, especially for his age. While he's not a runner, he is agile and athletic in the field. He has a very strong arm and good instincts, though the prevailing thought is that he'll eventually have to move to third, with the chance to be a plus defender there. There are some concerns regarding his conditioning, something he'll need to watch if he doesn't want to become a first base-only type. Wherever he plays defensively, GPE has the combination of hitting tools and feel for the game to potentially develop into a future superstar in the middle of a lineup. He'll be just 18 for all of the 2018 season, so patience will be key."
Kevin Maitan,670867,0,15.9,2016,SS,0,"Maitan has been called the best international prospect since Miguel Sano and his talents have been compared to a young Miguel Cabrera and Chipper Jones.Some scouts have designated him as a once-in-a-generation prospect. Every scout knows he is special. The Venezuelan teen is a switch-hitter who has shown power from both sides of the plate. He has also displayed hitting mechanics and an approach at the plate that are beyond his years. Athletic and agile, Maitan is a sound defensive player and has displayed good range in both directions. He has one of the best arms in the class and a high baseball IQ. Scouts also like his frame.A shortstop, Maitan profiles as a regular everyday third baseman. He has a knack for making the game look easy and it's no surprise teams have been scouting him since he was 14.",70,0,0,0,0,0,50,60,60,40,0,0,mlbam,1899-12-30,0,0.0,0,"GPE has been called the best international prospect since PERSON and his talents have been compared to a young PERSON and PERSON Jones.Some scouts have designated him as a once-in-a-generation prospect. Every scout knows he is special. The ORGANIZATION teen is a switch-hitter who has shown power from both sides of the plate. He has also displayed hitting mechanics and an approach at the plate that are beyond his years. PERSON and agile, GPE is a sound defensive player and has displayed good range in both directions. He has one of the best arms in the class and a high baseball IQ. PERSON also like his frame.A shortstop, GPE profiles as a regular everyday third baseman. He has a knack for making the game look easy and it's no surprise teams have been scouting him since he was 14."
